# RD,Action Code,State Code,County Code,Site ID,Parameter,POC,Sample Duration,Unit,Method,Date,Start Time,Sample Value,Null Data Code,Sampling Frequency
RD,I,40,143,235,12128,7,7,3,89,20081027,0:00,2.74,,
RD,I,40,143,235,12128,7,7,3,89,20081102,0:00,10.1,,
RD,I,40,143,235,12128,7,7,3,89,20081108,0:00,1.95,,
RD,I,40,143,235,12128,7,7,3,89,20081114,0:00,4.69,,
RD,I,40,143,235,12128,7,7,3,89,20081126,0:00,14.8,,
RD,I,40,143,235,12128,7,7,3,89,20081202,0:00,5.07,,
RD,I,40,143,235,12128,7,7,3,89,20081208,0:00,17.9,,
RD,I,40,143,235,12128,7,7,3,89,20081214,0:00,4.31,,
RD,I,40,143,235,12128,7,7,3,89,20081220,0:00,4.72,,
RD,I,40,143,235,12128,7,7,3,89,20081226,0:00,2.34,,
RD,I,42,3,2,12128,1,7,1,803,20080101,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080107,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080113,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080119,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080125,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080131,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080206,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080212,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080218,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080224,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080307,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080313,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080319,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080325,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080331,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080406,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080412,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080418,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080424,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080430,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080506,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080512,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080518,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080524,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080530,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080605,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080611,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080617,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080623,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080629,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080705,0:00,0.189,,
RD,I,42,3,2,12128,1,7,1,803,20080711,0:00,0.014,,
RD,I,42,3,2,12128,1,7,1,803,20080717,0:00,0.009,,
RD,I,42,3,2,12128,1,7,1,803,20080723,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080804,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080810,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080816,0:00,0.012,,
RD,I,42,3,2,12128,1,7,1,803,20080822,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080828,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20080903,0:00,0.038,,
RD,I,42,3,2,12128,1,7,1,803,20080909,0:00,0.015,,
RD,I,42,3,2,12128,1,7,1,803,20080915,0:00,0.011,,
RD,I,42,3,2,12128,1,7,1,803,20080921,0:00,0.025,,
RD,I,42,3,2,12128,1,7,1,803,20080927,0:00,0.014,,
RD,I,42,3,2,12128,1,7,1,803,20081003,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081009,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081015,0:00,0.01,,
RD,I,42,3,2,12128,1,7,1,803,20081021,0:00,0.009,,
RD,I,42,3,2,12128,1,7,1,803,20081027,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081102,0:00,0.011,,
RD,I,42,3,2,12128,1,7,1,803,20081108,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081114,0:00,0.009,,
RD,I,42,3,2,12128,1,7,1,803,20081120,0:00,0.009,,
RD,I,42,3,2,12128,1,7,1,803,20081126,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081202,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081208,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081214,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081220,0:00,0,,
RD,I,42,3,2,12128,1,7,1,803,20081226,0:00,0.017,,
RD,I,42,7,505,12128,1,7,1,86,20080107,0:00,0.36,,6
RD,I,42,7,505,12128,1,7,1,86,20080113,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080119,0:00,0.1,,6
RD,I,42,7,505,12128,1,7,1,86,20080125,0:00,0.09,,6
RD,I,42,7,505,12128,1,7,1,86,20080131,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080206,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080212,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080218,0:00,0.1,,6
RD,I,42,7,505,12128,1,7,1,86,20080224,0:00,0.1,,6
RD,I,42,7,505,12128,1,7,1,86,20080301,0:00,0.07,,6
RD,I,42,7,505,12128,1,7,1,86,20080313,0:00,0.09,,6
RD,I,42,7,505,12128,1,7,1,86,20080325,0:00,0.4,,6
RD,I,42,7,505,12128,1,7,1,86,20080331,0:00,0.13,,6
RD,I,42,7,505,12128,1,7,1,86,20080406,0:00,0.13,,6
RD,I,42,7,505,12128,1,7,1,86,20080412,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080418,0:00,0.28,,6
RD,I,42,7,505,12128,1,7,1,86,20080424,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080430,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080506,0:00,0.27,,6
RD,I,42,7,505,12128,1,7,1,86,20080512,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080518,0:00,0.07,,6
RD,I,42,7,505,12128,1,7,1,86,20080524,0:00,0.13,,6
RD,I,42,7,505,12128,1,7,1,86,20080605,0:00,0.24,,6
RD,I,42,7,505,12128,1,7,1,86,20080606,0:00,0.24,,6
RD,I,42,7,505,12128,1,7,1,86,20080611,0:00,0.46,,6
RD,I,42,7,505,12128,1,7,1,86,20080617,0:00,0.3,,6
RD,I,42,7,505,12128,1,7,1,86,20080629,0:00,0.18,,6
RD,I,42,7,505,12128,1,7,1,86,20080705,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080711,0:00,0.13,,6
RD,I,42,7,505,12128,1,7,1,86,20080717,0:00,0.08,,6
RD,I,42,7,505,12128,1,7,1,86,20080723,0:00,0.09,,6
RD,I,42,7,505,12128,1,7,1,86,20080729,0:00,0.15,,6
RD,I,42,7,505,12128,1,7,1,86,20080804,0:00,0.23,,6
RD,I,42,7,505,12128,1,7,1,86,20080810,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080816,0:00,0.12,,6
RD,I,42,7,505,12128,1,7,1,86,20080822,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080828,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20080903,0:00,0.27,,6
RD,I,42,7,505,12128,1,7,1,86,20080909,0:00,0.07,,6
RD,I,42,7,505,12128,1,7,1,86,20080921,0:00,0.09,,6
RD,I,42,7,505,12128,1,7,1,86,20080927,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20081003,0:00,0.11,,6
RD,I,42,7,505,12128,1,7,1,86,20081009,0:00,0.2,,6
RD,I,42,7,505,12128,1,7,1,86,20081015,0:00,0.08,,6
RD,I,42,7,505,12128,1,7,1,86,20081027,0:00,0.39,,6
RD,I,42,7,505,12128,1,7,1,86,20081102,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20081108,0:00,0.25,,6
RD,I,42,7,505,12128,1,7,1,86,20081114,0:00,0.16,,6
RD,I,42,7,505,12128,1,7,1,86,20081120,0:00,0.06,,6
RD,I,42,7,505,12128,1,7,1,86,20081126,0:00,0.04,,6
RD,I,42,7,505,12128,1,7,1,86,20081202,0:00,0.1,,6
RD,I,42,7,505,12128,1,7,1,86,20081208,0:00,0.05,,6
RD,I,42,7,505,12128,1,7,1,86,20081214,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080101,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20080107,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080113,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080119,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080125,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080131,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080206,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080212,0:00,0.06,,6
RD,I,42,11,5,12128,1,7,1,86,20080218,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20080224,0:00,0.08,,6
RD,I,42,11,5,12128,1,7,1,86,20080301,0:00,0.09,,6
RD,I,42,11,5,12128,1,7,1,86,20080307,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20080313,0:00,0.09,,6
RD,I,42,11,5,12128,1,7,1,86,20080319,0:00,0.06,,6
RD,I,42,11,5,12128,1,7,1,86,20080325,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080331,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080406,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080412,0:00,0.06,,6
RD,I,42,11,5,12128,1,7,1,86,20080418,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080424,0:00,0.08,,6
RD,I,42,11,5,12128,1,7,1,86,20080430,0:00,0.06,,6
RD,I,42,11,5,12128,1,7,1,86,20080506,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20080512,0:00,0.06,,6
RD,I,42,11,5,12128,1,7,1,86,20080518,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20080524,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20080530,0:00,0.1,,6
RD,I,42,11,5,12128,1,7,1,86,20080605,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080611,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080617,0:00,0.11,,6
RD,I,42,11,5,12128,1,7,1,86,20080623,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080629,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080705,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080711,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080717,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20080723,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080729,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080804,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080816,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20080822,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20080828,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080903,0:00,0.08,,6
RD,I,42,11,5,12128,1,7,1,86,20080909,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080915,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080921,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20080927,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20081003,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20081009,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20081015,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20081021,0:00,0.09,,6
RD,I,42,11,5,12128,1,7,1,86,20081027,0:00,0.3,,6
RD,I,42,11,5,12128,1,7,1,86,20081102,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20081108,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20081114,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20081120,0:00,0.05,,6
RD,I,42,11,5,12128,1,7,1,86,20081126,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20081202,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20081208,0:00,0.07,,6
RD,I,42,11,5,12128,1,7,1,86,20081214,0:00,0.04,,6
RD,I,42,11,5,12128,1,7,1,86,20081220,0:00,0.03,,6
RD,I,42,11,5,12128,1,7,1,86,20081226,0:00,0.03,,6
RD,I,42,11,717,12128,1,7,1,86,20080101,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080107,0:00,0.23,,6
RD,I,42,11,717,12128,1,7,1,86,20080113,0:00,0.12,,6
RD,I,42,11,717,12128,1,7,1,86,20080119,0:00,0.1,,6
RD,I,42,11,717,12128,1,7,1,86,20080125,0:00,0.15,,6
RD,I,42,11,717,12128,1,7,1,86,20080131,0:00,0.03,,6
RD,I,42,11,717,12128,1,7,1,86,20080206,0:00,0.28,,6
RD,I,42,11,717,12128,1,7,1,86,20080212,0:00,0.06,,6
RD,I,42,11,717,12128,1,7,1,86,20080218,0:00,0.24,,6
RD,I,42,11,717,12128,1,7,1,86,20080224,0:00,0.03,,6
RD,I,42,11,717,12128,1,7,1,86,20080307,0:00,0.1,,6
RD,I,42,11,717,12128,1,7,1,86,20080313,0:00,0.06,,6
RD,I,42,11,717,12128,1,7,1,86,20080319,0:00,0.06,,6
RD,I,42,11,717,12128,1,7,1,86,20080325,0:00,0.16,,6
RD,I,42,11,717,12128,1,7,1,86,20080331,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080406,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080412,0:00,0.06,,6
RD,I,42,11,717,12128,1,7,1,86,20080418,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080424,0:00,0.06,,6
RD,I,42,11,717,12128,1,7,1,86,20080430,0:00,0.1,,6
RD,I,42,11,717,12128,1,7,1,86,20080506,0:00,0.12,,6
RD,I,42,11,717,12128,1,7,1,86,20080512,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080524,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080530,0:00,0.13,,6
RD,I,42,11,717,12128,1,7,1,86,20080605,0:00,0.05,,6
RD,I,42,11,717,12128,1,7,1,86,20080611,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080617,0:00,0.24,,6
RD,I,42,11,717,12128,1,7,1,86,20080623,0:00,0.24,,6
RD,I,42,11,717,12128,1,7,1,86,20080629,0:00,0.07,,6
RD,I,42,11,717,12128,1,7,1,86,20080705,0:00,0.05,,6
RD,I,42,11,717,12128,1,7,1,86,20080711,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080717,0:00,0.13,,6
RD,I,42,11,717,12128,1,7,1,86,20080723,0:00,0.06,,6
RD,I,42,11,717,12128,1,7,1,86,20080729,0:00,0.22,,6
RD,I,42,11,717,12128,1,7,1,86,20080804,0:00,0.19,,6
RD,I,42,11,717,12128,1,7,1,86,20080810,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080816,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080822,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080828,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080903,0:00,0.13,,6
RD,I,42,11,717,12128,1,7,1,86,20080909,0:00,0.12,,6
RD,I,42,11,717,12128,1,7,1,86,20080915,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20080921,0:00,0.05,,6
RD,I,42,11,717,12128,1,7,1,86,20080927,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20081003,0:00,0.31,,6
RD,I,42,11,717,12128,1,7,1,86,20081009,0:00,0.43,,6
RD,I,42,11,717,12128,1,7,1,86,20081015,0:00,0.13,,6
RD,I,42,11,717,12128,1,7,1,86,20081021,0:00,0.12,,6
RD,I,42,11,717,12128,1,7,1,86,20081027,0:00,0.63,,6
RD,I,42,11,717,12128,1,7,1,86,20081102,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20081108,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20081114,0:00,0.18,,6
RD,I,42,11,717,12128,1,7,1,86,20081120,0:00,0.33,,6
RD,I,42,11,717,12128,1,7,1,86,20081126,0:00,0.24,,6
RD,I,42,11,717,12128,1,7,1,86,20081202,0:00,0.39,,6
RD,I,42,11,717,12128,1,7,1,86,20081208,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20081214,0:00,0.14,,6
RD,I,42,11,717,12128,1,7,1,86,20081219,0:00,0.09,,6
RD,I,42,11,717,12128,1,7,1,86,20081220,0:00,0.04,,6
RD,I,42,11,717,12128,1,7,1,86,20081226,0:00,0.05,,6
RD,I,42,11,1717,12128,1,7,1,86,20080101,0:00,0.04,,6
RD,I,42,11,1717,12128,1,7,1,86,20080107,0:00,0.69,,6
RD,I,42,11,1717,12128,1,7,1,86,20080113,0:00,0.14,,6
RD,I,42,11,1717,12128,1,7,1,86,20080119,0:00,0.05,,6
RD,I,42,11,1717,12128,1,7,1,86,20080125,0:00,0.03,,6
RD,I,42,11,1717,12128,1,7,1,86,20080206,0:00,0.18,,6
RD,I,42,11,1717,12128,1,7,1,86,20080212,0:00,0.12,,6
RD,I,42,11,1717,12128,1,7,1,86,20080218,0:00,0.1,,6
RD,I,42,11,1717,12128,1,7,1,86,20080224,0:00,0.26,,6
RD,I,42,11,1717,12128,1,7,1,86,20080301,0:00,0.08,,6
RD,I,42,11,1717,12128,1,7,1,86,20080307,0:00,0.27,,6
RD,I,42,11,1717,12128,1,7,1,86,20080313,0:00,0.18,,6
RD,I,42,11,1717,12128,1,7,1,86,20080319,0:00,0.09,,6
RD,I,42,11,1717,12128,1,7,1,86,20080325,0:00,0.25,,6
RD,I,42,11,1717,12128,1,7,1,86,20080406,0:00,0.25,,6
RD,I,42,11,1717,12128,1,7,1,86,20080412,0:00,0.07,,6
RD,I,42,11,1717,12128,1,7,1,86,20080418,0:00,0.35,,6
RD,I,42,11,1717,12128,1,7,1,86,20080424,0:00,0.33,,6
RD,I,42,11,1717,12128,1,7,1,86,20080430,0:00,0.25,,6
RD,I,42,11,1717,12128,1,7,1,86,20080506,0:00,0.42,,6
RD,I,42,11,1717,12128,1,7,1,86,20080512,0:00,0.55,,6
RD,I,42,11,1717,12128,1,7,1,86,20080518,0:00,0.1,,6
RD,I,42,11,1717,12128,1,7,1,86,20080524,0:00,0.11,,6
RD,I,42,11,1717,12128,1,7,1,86,20080530,0:00,0.33,,6
RD,I,42,11,1717,12128,1,7,1,86,20080605,0:00,0.15,,6
RD,I,42,11,1717,12128,1,7,1,86,20080611,0:00,0.23,,6
RD,I,42,11,1717,12128,1,7,1,86,20080617,0:00,0.13,,6
RD,I,42,11,1717,12128,1,7,1,86,20080623,0:00,0.07,,6
RD,I,42,11,1717,12128,1,7,1,86,20080629,0:00,0.04,,6
RD,I,42,11,1717,12128,1,7,1,86,20080705,0:00,0.26,,6
RD,I,42,11,1717,12128,1,7,1,86,20080711,0:00,0.39,,6
RD,I,42,11,1717,12128,1,7,1,86,20080717,0:00,0.33,,6
RD,I,42,11,1717,12128,1,7,1,86,20080723,0:00,0.06,,6
RD,I,42,11,1717,12128,1,7,1,86,20080729,0:00,0.17,,6
RD,I,42,11,1717,12128,1,7,1,86,20080804,0:00,0.13,,6
RD,I,42,11,1717,12128,1,7,1,86,20080810,0:00,0.05,,6
RD,I,42,11,1717,12128,1,7,1,86,20080816,0:00,0.06,,6
RD,I,42,11,1717,12128,1,7,1,86,20080822,0:00,0.09,,6
RD,I,42,11,1717,12128,1,7,1,86,20080828,0:00,0.08,,6
RD,I,42,11,1717,12128,1,7,1,86,20080903,0:00,0.24,,6
RD,I,42,11,1717,12128,1,7,1,86,20080915,0:00,0.13,,6
RD,I,42,11,1717,12128,1,7,1,86,20080921,0:00,0.22,,6
RD,I,42,11,1717,12128,1,7,1,86,20080927,0:00,0.07,,6
RD,I,42,11,1717,12128,1,7,1,86,20081003,0:00,0.05,,6
RD,I,42,11,1717,12128,1,7,1,86,20081009,0:00,0.05,,6
RD,I,42,11,1717,12128,1,7,1,86,20081015,0:00,0.2,,6
RD,I,42,11,1717,12128,1,7,1,86,20081021,0:00,0.17,,6
RD,I,42,11,1717,12128,1,7,1,86,20081027,0:00,0.17,,6
RD,I,42,11,1717,12128,1,7,1,86,20081102,0:00,0.08,,6
RD,I,42,11,1717,12128,1,7,1,86,20081108,0:00,0.06,,6
RD,I,42,11,1717,12128,1,7,1,86,20081114,0:00,0.04,,6
RD,I,42,11,1717,12128,1,7,1,86,20081120,0:00,0.04,,6
RD,I,42,11,1717,12128,1,7,1,86,20081126,0:00,0.03,,6
RD,I,42,11,1717,12128,1,7,1,86,20081202,0:00,0.14,,6
RD,I,42,11,1717,12128,1,7,1,86,20081208,0:00,0.06,,6
RD,I,42,11,1717,12128,1,7,1,86,20081214,0:00,0.04,,6
RD,I,42,11,1717,12128,1,7,1,86,20081220,0:00,0.14,,6
RD,I,42,11,1717,12128,1,7,1,86,20081226,0:00,0.08,,6
RD,I,42,21,808,12128,1,7,1,86,20080101,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080107,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080113,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080119,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080125,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080131,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080206,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080212,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080218,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080224,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080301,0:00,0.07,,6
RD,I,42,21,808,12128,1,7,1,86,20080307,0:00,0.06,,6
RD,I,42,21,808,12128,1,7,1,86,20080313,0:00,0.08,,6
RD,I,42,21,808,12128,1,7,1,86,20080319,0:00,0.06,,6
RD,I,42,21,808,12128,1,7,1,86,20080325,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080331,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080406,0:00,0.05,,6
RD,I,42,21,808,12128,1,7,1,86,20080412,0:00,0.05,,6
RD,I,42,21,808,12128,1,7,1,86,20080418,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080424,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080430,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080512,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080518,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080524,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080530,0:00,0.06,,6
RD,I,42,21,808,12128,1,7,1,86,20080605,0:00,0.06,,6
RD,I,42,21,808,12128,1,7,1,86,20080611,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080617,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080623,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080629,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080705,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080711,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080717,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080723,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080729,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080804,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080810,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080816,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080822,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080828,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080903,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080909,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080915,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080921,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20080927,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081003,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081009,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081015,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081021,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081027,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081102,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081108,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081114,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081120,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081126,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081202,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081208,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081214,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081220,0:00,0.04,,6
RD,I,42,21,808,12128,1,7,1,86,20081226,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080101,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080107,0:00,0.05,,6
RD,I,42,45,2,12128,1,7,1,86,20080113,0:00,0.05,,6
RD,I,42,45,2,12128,1,7,1,86,20080119,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080125,0:00,0.07,,6
RD,I,42,45,2,12128,1,7,1,86,20080131,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080206,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080212,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080218,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080224,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080301,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080307,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080313,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080319,0:00,0.07,,6
RD,I,42,45,2,12128,1,7,1,86,20080325,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080331,0:00,0.05,,6
RD,I,42,45,2,12128,1,7,1,86,20080406,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080412,0:00,0.04,,6
RD,I,42,45,2,12128,1,7,1,86,20080418,0:00,0.04,,6
